sample.starF	FusionName.StarF	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	lex_ordered_fusion_name	proxy_fusion_name.starF	LR_progs	num_LR_progs	type	FusionName.LR	sample.arriba	gene1	gene2	confidence	split_reads1	split_reads2	discordant_mates	FusionName.arriba	proxy_fusion_name.arriba	has_long_read_support	progs	left_gene_coords	right_gene_coords	priority_fusion_name
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ENSG10010137802.1(21548),MED6P1(31892)--PTEN	NA	NA	NA	no_LR_pred	NA	HCC1395	PTEN	ENSG10010137802.1(21548),MED6P1(31892)	high	29	33	19	PTEN--ENSG10010137802.1(21548),MED6P1(31892)	NA	FALSE	arriba	NA	chr10:87863113-87971930	PTEN--ENSG10010137802.1(21548),MED6P1(31892)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|CCN4--ST3GAL1	NA	NA	NA	no_LR_pred	NA	HCC1395	ST3GAL1	CCN4	high	24	14	34	ST3GAL1--CCN4	NA	FALSE	arriba	NA	chr8:133454848-133571940	ST3GAL1--CCN4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|H2AC6--H4C4(5958),H1-12P(484)	NA	NA	NA	no_LR_pred	NA	HCC1395	H2AC6	H4C4(5958),H1-12P(484)	high	25	23	23	H2AC6--H4C4(5958),H1-12P(484)	NA	FALSE	arriba	NA	NA	H2AC6--H4C4(5958),H1-12P(484)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|LINC00378--SUGT1	NA	NA	NA	no_LR_pred	NA	HCC1395	SUGT1	LINC00378	high	21	30	10	SUGT1--LINC00378	NA	FALSE	arriba	chr13:60685199-60694528	chr13:52652709-52700909	SUGT1--LINC00378
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|STPG2-AS1--UNC5C	NA	NA	NA	no_LR_pred	NA	HCC1395	UNC5C	STPG2-AS1	high	31	15	11	UNC5C--STPG2-AS1	NA	FALSE	arriba	chr4:97366926-97490164	chr4:95162504-95549206	UNC5C--STPG2-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|KMT2E--LHFPL3-AS2(2768),RP11-325F22.2(11530)	NA	NA	NA	no_LR_pred	NA	HCC1395	KMT2E	LHFPL3-AS2(2768),RP11-325F22.2(11530)	high	18	15	20	KMT2E--LHFPL3-AS2(2768),RP11-325F22.2(11530)	NA	FALSE	arriba	chr7:105014179-105114361	NA	KMT2E--LHFPL3-AS2(2768),RP11-325F22.2(11530)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ASXL1--RP11-358N2.2(1184),ASXL1(1412)	NA	NA	NA	no_LR_pred	NA	HCC1395	ASXL1	RP11-358N2.2(1184),ASXL1(1412)	high	8	10	13	ASXL1--RP11-358N2.2(1184),ASXL1(1412)	NA	FALSE	arriba	chr20:32358344-32439319	NA	ASXL1--RP11-358N2.2(1184),ASXL1(1412)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|KMT2C--KMT2C	NA	NA	NA	no_LR_pred	NA	HCC1395	KMT2C	KMT2C	high	6	12	12	KMT2C--KMT2C	NA	FALSE	arriba	chr7:152134922-152436005	chr7:152134922-152436005	KMT2C--KMT2C
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|DTNB--DTNB(16893),Y_RNA(6536)	NA	NA	NA	no_LR_pred	NA	HCC1395	DTNB	DTNB(16893),Y_RNA(6536)	high	3	21	5	DTNB--DTNB(16893),Y_RNA(6536)	NA	FALSE	arriba	chr2:25377198-25673647	NA	DTNB--DTNB(16893),Y_RNA(6536)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ARHGAP12--HELZ	NA	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	HELZ--ARHGAP12	HCC1395	HELZ	ARHGAP12	high	5	20	0	HELZ--ARHGAP12	HCC1395|HELZ--ARHGAP12	TRUE	arriba	chr10:31805404-31928876	chr17:67070438-67245989	HELZ--ARHGAP12
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|MALT1--PRTG	NA	LongGF,fusionseeker	2	shared_LR_pred	PRTG--MALT1	HCC1395	MALT1	PRTG	high	1	1	19	MALT1--PRTG	HCC1395|PRTG--MALT1	TRUE	arriba	chr18:58671386-58754477	chr15:55611546-55743090	MALT1--PRTG
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ATAD1--PTEN	NA	fusionseeker	1	unique_LR_pred	ATAD1--PTEN	HCC1395	ATAD1	PTEN	high	8	4	6	ATAD1--PTEN	HCC1395|ATAD1--PTEN	TRUE	arriba	chr10:87751512-87841343	chr10:87863113-87971930	ATAD1--PTEN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ERO1A--FERMT2	NA	NA	NA	no_LR_pred	NA	HCC1395	ERO1A	FERMT2	high	8	4	5	ERO1A--FERMT2	NA	FALSE	arriba	NA	chr14:52857268-52952435	ERO1A--FERMT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ERO1A--FERMT2	NA	NA	NA	no_LR_pred	NA	HCC1395	ERO1A	FERMT2	high	0	1	5	ERO1A--FERMT2	NA	FALSE	arriba	NA	chr14:52857268-52952435	ERO1A--FERMT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|MED6P1(8171),RP11-129G17.2(201135)--PTEN	NA	NA	NA	no_LR_pred	NA	HCC1395	PTEN	MED6P1(8171),RP11-129G17.2(201135)	high	9	3	4	PTEN--MED6P1(8171),RP11-129G17.2(201135)	NA	FALSE	arriba	NA	chr10:87863113-87971930	PTEN--MED6P1(8171),RP11-129G17.2(201135)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|DTNB--Y_RNA(12184),ASXL2(24381)	NA	NA	NA	no_LR_pred	NA	HCC1395	DTNB	Y_RNA(12184),ASXL2(24381)	high	3	12	1	DTNB--Y_RNA(12184),ASXL2(24381)	NA	FALSE	arriba	chr2:25377198-25673647	NA	DTNB--Y_RNA(12184),ASXL2(24381)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|PDLIM5--RP11-398J16.3	NA	NA	NA	no_LR_pred	NA	HCC1395	PDLIM5	RP11-398J16.3	high	7	4	4	PDLIM5--RP11-398J16.3	NA	FALSE	arriba	chr4:94451857-94668227	NA	PDLIM5--RP11-398J16.3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|FNDC3A--POM121C	NA	LongGF,fusionseeker	2	shared_LR_pred	FNDC3A--POM121C	HCC1395	POM121C	FNDC3A	high	2	1	11	POM121C--FNDC3A	HCC1395|FNDC3A--POM121C	TRUE	arriba	chr13:48975912-49209779	chr7:75416787-75486271	POM121C--FNDC3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|HIGD2AP1--SLMAP	NA	NA	NA	no_LR_pred	NA	HCC1395	SLMAP	HIGD2AP1	high	5	3	5	SLMAP--HIGD2AP1	NA	FALSE	arriba	NA	chr3:57755450-57929168	SLMAP--HIGD2AP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|MLLT10--PLXDC2(54100),AMD1P1(6093)	NA	NA	NA	no_LR_pred	NA	HCC1395	MLLT10	PLXDC2(54100),AMD1P1(6093)	high	5	2	4	MLLT10--PLXDC2(54100),AMD1P1(6093)	NA	FALSE	arriba	chr10:21534165-21743630	NA	MLLT10--PLXDC2(54100),AMD1P1(6093)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|MLLT10--PLXDC2(7768),AMD1P1(52425)	NA	NA	NA	no_LR_pred	NA	HCC1395	MLLT10	PLXDC2(7768),AMD1P1(52425)	high	2	4	4	MLLT10--PLXDC2(7768),AMD1P1(52425)	NA	FALSE	arriba	chr10:21534165-21743630	NA	MLLT10--PLXDC2(7768),AMD1P1(52425)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ATG2B--RP11-354M13.1(75498),CRAT37(26889)	NA	NA	NA	no_LR_pred	NA	HCC1395	ATG2B	RP11-354M13.1(75498),CRAT37(26889)	high	5	3	2	ATG2B--RP11-354M13.1(75498),CRAT37(26889)	NA	FALSE	arriba	chr14:96279202-96363870	NA	ATG2B--RP11-354M13.1(75498),CRAT37(26889)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|AGPAT1--NOTCH4(17980),TSBP1-AS1(12593)	NA	NA	NA	no_LR_pred	NA	HCC1395	AGPAT1	NOTCH4(17980),TSBP1-AS1(12593)	high	2	6	2	AGPAT1--NOTCH4(17980),TSBP1-AS1(12593)	NA	FALSE	arriba	chr6:32168212-32178096	NA	AGPAT1--NOTCH4(17980),TSBP1-AS1(12593)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|AGPAT5--MCPH1-AS1	NA	NA	NA	no_LR_pred	NA	HCC1395	AGPAT5	MCPH1-AS1	high	2	3	5	AGPAT5--MCPH1-AS1	NA	FALSE	arriba	chr8:6708357-6759666	NA	AGPAT5--MCPH1-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|HNRNPA3P8(19511),RP11-481N16.1(205336)--SHQ1	NA	NA	NA	no_LR_pred	NA	HCC1395	SHQ1	HNRNPA3P8(19511),RP11-481N16.1(205336)	high	1	2	6	SHQ1--HNRNPA3P8(19511),RP11-481N16.1(205336)	NA	FALSE	arriba	NA	chr3:72749277-72861914	SHQ1--HNRNPA3P8(19511),RP11-481N16.1(205336)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|PAX8--PGAP1	NA	NA	NA	no_LR_pred	NA	HCC1395	PGAP1	PAX8	high	0	1	7	PGAP1--PAX8	NA	FALSE	arriba	chr2:113215997-113278950	chr2:196833004-196927796	PGAP1--PAX8
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|PAX8(2148),AC016745.3(44303)--PGAP1	NA	NA	NA	no_LR_pred	NA	HCC1395	PGAP1	PAX8(2148),AC016745.3(44303)	high	4	1	2	PGAP1--PAX8(2148),AC016745.3(44303)	NA	FALSE	arriba	NA	chr2:196833004-196927796	PGAP1--PAX8(2148),AC016745.3(44303)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|MACROD2--TASP1	NA	NA	NA	no_LR_pred	NA	HCC1395	TASP1	MACROD2	high	1	3	3	TASP1--MACROD2	NA	FALSE	arriba	chr20:13995369-16053197	chr20:13389392-13638940	TASP1--MACROD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|B4GALT1--RP1-274L7.3(54939),ENOX2(20912)	NA	NA	NA	no_LR_pred	NA	HCC1395	B4GALT1	RP1-274L7.3(54939),ENOX2(20912)	high	2	1	3	B4GALT1--RP1-274L7.3(54939),ENOX2(20912)	NA	FALSE	arriba	chr9:33104082-33167356	NA	B4GALT1--RP1-274L7.3(54939),ENOX2(20912)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|EPS15-AS1--OSBPL9	NA	NA	NA	no_LR_pred	NA	HCC1395	OSBPL9	EPS15-AS1	high	1	1	4	OSBPL9--EPS15-AS1	NA	FALSE	arriba	NA	chr1:51577179-51798427	OSBPL9--EPS15-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|BICC1--LINC02311	NA	NA	NA	no_LR_pred	NA	HCC1395	BICC1	LINC02311	high	1	4	0	BICC1--LINC02311	NA	FALSE	arriba	chr10:58513140-58831437	NA	BICC1--LINC02311
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|GRIN2A--PGF	NA	LongGF,fusionseeker	2	shared_LR_pred	PGF--GRIN2A	HCC1395	GRIN2A	PGF	high	0	1	3	GRIN2A--PGF	HCC1395|PGF--GRIN2A	TRUE	arriba	chr16:9753404-10182754	chr14:74941834-74955784	GRIN2A--PGF
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ATG2B--RP11-354M13.1(45571),CRAT37(56816)	NA	NA	NA	no_LR_pred	NA	HCC1395	ATG2B	RP11-354M13.1(45571),CRAT37(56816)	high	2	0	2	ATG2B--RP11-354M13.1(45571),CRAT37(56816)	NA	FALSE	arriba	chr14:96279202-96363870	NA	ATG2B--RP11-354M13.1(45571),CRAT37(56816)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ATAD1--RP11-380G5.2	NA	NA	NA	no_LR_pred	NA	HCC1395	ATAD1	RP11-380G5.2	high	1	3	0	ATAD1--RP11-380G5.2	NA	FALSE	arriba	chr10:87751512-87841343	chr10:87878692-87880427	ATAD1--RP11-380G5.2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|RP11-35G9.5--SEPHS1P7(89948),RNU2-41P(68951)	NA	NA	NA	no_LR_pred	NA	HCC1395	RP11-35G9.5	SEPHS1P7(89948),RNU2-41P(68951)	high	0	2	1	RP11-35G9.5--SEPHS1P7(89948),RNU2-41P(68951)	NA	FALSE	arriba	chr18:57639455-57738044	NA	RP11-35G9.5--SEPHS1P7(89948),RNU2-41P(68951)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ZNF22-AS1--ZNF37BP	NA	NA	NA	no_LR_pred	NA	HCC1395	ZNF37BP	ZNF22-AS1	high	1	0	2	ZNF37BP--ZNF22-AS1	NA	FALSE	arriba	NA	chr10:42513510-42552822	ZNF37BP--ZNF22-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|RP11-35G9.3--SEPHS1P7(89948),RNU2-41P(68951)	NA	NA	NA	no_LR_pred	NA	HCC1395	RP11-35G9.3	SEPHS1P7(89948),RNU2-41P(68951)	high	0	2	1	RP11-35G9.3--SEPHS1P7(89948),RNU2-41P(68951)	NA	FALSE	arriba	chr18:57630302-57669296	NA	RP11-35G9.3--SEPHS1P7(89948),RNU2-41P(68951)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|BIRC6--LTBP1	NA	NA	NA	no_LR_pred	NA	HCC1395	LTBP1	BIRC6	high	0	2	1	LTBP1--BIRC6	NA	FALSE	arriba	chr2:32357028-32618899	chr2:32946972-33399509	LTBP1--BIRC6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|POM121C--PSME2P2(165606),RP11-156K23.3(37534)	NA	NA	NA	no_LR_pred	NA	HCC1395	POM121C	PSME2P2(165606),RP11-156K23.3(37534)	high	0	1	2	POM121C--PSME2P2(165606),RP11-156K23.3(37534)	NA	FALSE	arriba	chr7:75416787-75486271	NA	POM121C--PSME2P2(165606),RP11-156K23.3(37534)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ASTN1--BRINP2	NA	fusionseeker	1	unique_LR_pred	ASTN1--BRINP2	HCC1395	BRINP2	ASTN1	high	1	0	2	BRINP2--ASTN1	HCC1395|ASTN1--BRINP2	TRUE	arriba	chr1:176857302-177164973	chr1:177171497-177282422	BRINP2--ASTN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HCC1395|ARHGDIB--BICD1	NA	NA	NA	no_LR_pred	NA	HCC1395	BICD1	ARHGDIB	high	1	0	1	BICD1--ARHGDIB	NA	FALSE	arriba	chr12:14942017-14961728	chr12:32106835-32383633	BICD1--ARHGDIB
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	17	7	17	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	5	3	23	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	5	4	12	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	2	1	17	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	1	1	9	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	0	1	10	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	0	2	8	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	0	1	9	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	3	1	6	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	0	4	5	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	1	0	2	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|LRCH2--XACT	NA	NA	NA	no_LR_pred	NA	K562	XACT	LRCH2	high	0	1	1	XACT--LRCH2	NA	FALSE	arriba	chrX:115110616-115234072	NA	XACT--LRCH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|PIK3C3--PIK3C3	NA	NA	NA	no_LR_pred	NA	K562	PIK3C3	PIK3C3	high	22	6	3	PIK3C3--PIK3C3	NA	FALSE	arriba	chr18:41955206-42087830	chr18:41955206-42087830	PIK3C3--PIK3C3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|ARMH3--KCNIP2	NA	NA	NA	no_LR_pred	NA	K562	ARMH3	KCNIP2	high	3	11	5	ARMH3--KCNIP2	NA	FALSE	arriba	NA	chr10:101825974-101843920	ARMH3--KCNIP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|ATXN1-AS1--GSE1	NA	NA	NA	no_LR_pred	NA	K562	GSE1	ATXN1-AS1	high	2	8	1	GSE1--ATXN1-AS1	NA	FALSE	arriba	NA	chr16:85611409-85676204	GSE1--ATXN1-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|ATXN1-AS1--GSE1	NA	NA	NA	no_LR_pred	NA	K562	GSE1	ATXN1-AS1	high	1	2	1	GSE1--ATXN1-AS1	NA	FALSE	arriba	NA	chr16:85611409-85676204	GSE1--ATXN1-AS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|CDC14A--RTCA(33084),RP5-837M10.1(5951)	NA	NA	NA	no_LR_pred	NA	K562	RTCA(33084),RP5-837M10.1(5951)	CDC14A	high	6	5	0	RTCA(33084),RP5-837M10.1(5951)--CDC14A	NA	FALSE	arriba	chr1:100351734-100520277	NA	RTCA(33084),RP5-837M10.1(5951)--CDC14A
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|RN7SL379P(39931),RP5-961K14.2(7086)--TDRD5	NA	NA	NA	no_LR_pred	NA	K562	RN7SL379P(39931),RP5-961K14.2(7086)	TDRD5	high	5	2	0	RN7SL379P(39931),RP5-961K14.2(7086)--TDRD5	NA	FALSE	arriba	NA	chr1:179591613-179691272	RN7SL379P(39931),RP5-961K14.2(7086)--TDRD5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|PHF19--PSMD5	NA	NA	NA	no_LR_pred	NA	K562	PHF19	PSMD5	high	1	2	4	PHF19--PSMD5	NA	FALSE	arriba	chr9:120855652-120894896	chr9:120815496-120842984	PHF19--PSMD5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|FAM155A--GPC6	NA	fusionseeker	1	unique_LR_pred	GPC6--FAM155A	K562	FAM155A	GPC6	high	3	2	1	FAM155A--GPC6	K562|GPC6--FAM155A	TRUE	arriba	chr13:107163510-107866735	chr13:93226842-94407401	FAM155A--GPC6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|CTD-2089N3.3(45375),RNU6-480P(39791)--ZFAND3	NA	NA	NA	no_LR_pred	NA	K562	ZFAND3	CTD-2089N3.3(45375),RNU6-480P(39791)	high	1	4	0	ZFAND3--CTD-2089N3.3(45375),RNU6-480P(39791)	NA	FALSE	arriba	NA	chr6:37819499-38154624	ZFAND3--CTD-2089N3.3(45375),RNU6-480P(39791)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|PLA2G4A(876),LINC01036(80843)--TPR	NA	NA	NA	no_LR_pred	NA	K562	TPR	PLA2G4A(876),LINC01036(80843)	high	4	0	1	TPR--PLA2G4A(876),LINC01036(80843)	NA	FALSE	arriba	NA	chr1:186311652-186375693	TPR--PLA2G4A(876),LINC01036(80843)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|ACTBP11(21850),CICP5(60904)--LINC02193	NA	NA	NA	no_LR_pred	NA	K562	LINC02193	ACTBP11(21850),CICP5(60904)	high	2	1	0	LINC02193--ACTBP11(21850),CICP5(60904)	NA	FALSE	arriba	NA	NA	LINC02193--ACTBP11(21850),CICP5(60904)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|ERBIN--NLN	NA	NA	NA	no_LR_pred	NA	K562	ERBIN	NLN	high	1	2	0	ERBIN--NLN	NA	FALSE	arriba	NA	chr5:65722196-65871725	ERBIN--NLN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K562|MID1--RP11-120D5.1	NA	NA	NA	no_LR_pred	NA	K562	RP11-120D5.1	MID1	high	1	1	0	RP11-120D5.1--MID1	NA	FALSE	arriba	chrX:10445310-10833654	chrX:10847877-11111141	RP11-120D5.1--MID1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KIJK|MBNL1--RP11-439C8.1(3783),RP11-439C8.2(104483)	NA	NA	NA	no_LR_pred	NA	KIJK	MBNL1	RP11-439C8.1(3783),RP11-439C8.2(104483)	high	21	15	21	MBNL1--RP11-439C8.1(3783),RP11-439C8.2(104483)	NA	FALSE	arriba	chr3:152243828-152465780	NA	MBNL1--RP11-439C8.1(3783),RP11-439C8.2(104483)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KIJK|ARMH3--ZFYVE27	NA	NA	NA	no_LR_pred	NA	KIJK	ZFYVE27	ARMH3	high	8	19	12	ZFYVE27--ARMH3	NA	FALSE	arriba	NA	chr10:97737121-97760907	ZFYVE27--ARMH3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KIJK|ARMH3--ZFYVE27	NA	NA	NA	no_LR_pred	NA	KIJK	ZFYVE27	ARMH3	high	1	1	5	ZFYVE27--ARMH3	NA	FALSE	arriba	NA	chr10:97737121-97760907	ZFYVE27--ARMH3
